2011-08-16 16:27:06 Debug: Notice (1024): Please change the value of 'Security.salt' in app/config/core.php to a salt value specific to your application in [C:\inetpub\wwwroot\dreamcms\cake\libs\debugger.php, line 694]
2011-08-24 03:38:31 Debug: Notice (8): Undefined property: View::$Paginator in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 5]
2011-08-24 03:38:49 Debug: Notice (8): Undefined variable: joinRecords in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 37]
2011-08-24 03:50:38 Debug: Notice (8): Undefined index: NewsCategory in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 37]
2011-08-24 03:51:17 Debug: Notice (8): Undefined index: News in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 37]
2011-08-24 03:51:29 Debug: Notice (8): Undefined index: category in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 37]
2011-08-24 03:52:13 Debug: Notice (8): Undefined index: News in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 37]
2011-08-24 03:52:48 Debug: Notice (8): Undefined index: id in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 37]
2011-08-24 04:46:25 Debug: Notice (8): Undefined index: category in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 37]
2011-08-24 04:46:37 Debug: Notice (8): Undefined index: NewsCategory in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 37]
2011-08-24 04:46:51 Debug: Notice (8): Undefined index: NewsCategory in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 37]
2011-08-24 04:47:31 Debug: Notice (8): Undefined index: NewsCategory in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 37]
2011-08-24 04:49:08 Debug: Notice (8): Undefined index: NewsCategory in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 37]
2011-08-24 04:51:16 Debug: Notice (8): Undefined index: NewsCategory in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 37]
2011-08-24 05:10:44 Debug: Notice (8): Undefined index: NewsCategory in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 37]
2011-08-24 05:18:43 Debug: Notice (8): Undefined index: NewsCategory in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 37]
2011-08-24 05:54:45 Debug: Notice (8): Undefined variable: dt in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 3]
2011-08-24 05:54:45 Debug: Notice (8): Undefined variable: data in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 52]
2011-08-24 06:01:43 Debug: Notice (8): Undefined variable: news in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 9]
2011-08-24 06:01:43 Debug: Notice (8): Undefined variable: news in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 10]
2011-08-24 06:01:43 Debug: Notice (8): Undefined variable: news in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 11]
2011-08-24 06:05:38 Debug: Notice (8): Undefined variable: news in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 9]
2011-08-24 06:05:38 Debug: Notice (8): Undefined variable: news in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 10]
2011-08-24 06:05:38 Debug: Notice (8): Undefined variable: news in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 11]
2011-08-24 06:05:47 Debug: Notice (8): Undefined variable: news in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 9]
2011-08-24 06:05:47 Debug: Notice (8): Undefined variable: news in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 10]
2011-08-24 06:05:47 Debug: Notice (8): Undefined variable: news in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 11]
2011-08-24 06:10:52 Debug: Notice (8): Undefined variable: news in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 9]
2011-08-24 06:10:52 Debug: Notice (8): Undefined variable: news in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 10]
2011-08-24 06:10:52 Debug: Notice (8): Undefined variable: news in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 11]
2011-08-24 06:11:06 Debug: Notice (8): Undefined variable: news in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 9]
2011-08-24 06:11:06 Debug: Notice (8): Undefined variable: news in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 10]
2011-08-24 06:11:06 Debug: Notice (8): Undefined variable: news in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 11]
2011-08-24 06:24:27 Debug: Notice (8): Undefined variable: news in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 50]
2011-08-24 06:37:42 Debug: Notice (8): Undefined property: View::$News in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 42]
2011-08-24 06:38:19 Debug: Notice (8): Undefined property: View::$NewsController in [E:\WebDev\dreamcms\app\views\news\edit.ctp, line 42]
2011-08-24 07:41:13 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 25]
2011-08-24 07:41:13 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 26]
2011-08-24 07:41:13 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 53]
2011-08-24 07:41:13 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 55]
2011-08-24 07:41:34 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 25]
2011-08-24 07:41:34 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 26]
2011-08-24 07:41:34 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 53]
2011-08-24 07:41:34 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 55]
2011-08-24 07:43:09 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 25]
2011-08-24 07:43:09 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 26]
2011-08-24 07:43:09 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 53]
2011-08-24 07:43:09 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 55]
2011-08-24 07:44:06 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 25]
2011-08-24 07:44:06 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 26]
2011-08-24 07:44:06 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 53]
2011-08-24 07:44:06 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 55]
2011-08-24 07:45:53 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 25]
2011-08-24 07:45:53 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 26]
2011-08-24 07:45:53 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 53]
2011-08-24 07:45:53 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 55]
2011-08-24 07:46:05 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 25]
2011-08-24 07:46:05 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 26]
2011-08-24 07:46:05 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 53]
2011-08-24 07:46:05 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 55]
2011-08-24 07:46:59 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 25]
2011-08-24 07:46:59 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 26]
2011-08-24 07:46:59 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 53]
2011-08-24 07:46:59 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 55]
2011-08-24 07:47:27 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 25]
2011-08-24 07:47:27 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 26]
2011-08-24 07:47:27 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 53]
2011-08-24 07:47:27 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 55]
2011-08-24 07:51:12 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 25]
2011-08-24 07:51:12 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 26]
2011-08-24 07:51:12 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 53]
2011-08-24 07:51:12 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 55]
2011-08-24 07:51:39 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 25]
2011-08-24 07:51:39 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 26]
2011-08-24 07:51:39 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 53]
2011-08-24 07:51:39 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 55]
2011-08-24 07:57:20 Debug: Notice (8): Undefined variable: content_for_layout in [E:\WebDev\dreamcms\app\views\pages\home.ctp, line 55]
2011-08-24 08:10:52 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\layouts\default.ctp, line 25]
2011-08-24 08:11:38 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\layouts\default.ctp, line 25]
2011-08-24 08:12:15 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\layouts\default.ctp, line 25]
2011-08-24 08:13:32 Debug: Notice (8): Undefined variable: client_name_for_layout in [E:\WebDev\dreamcms\app\views\layouts\default.ctp, line 25]
2011-08-25 01:40:58 Debug: Notice (8): Undefined index: News in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 59]
2011-08-25 01:41:39 Debug: Notice (8): Undefined index: News in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 59]
2011-08-25 01:41:41 Debug: Notice (8): Undefined index: News in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 59]
2011-08-25 01:57:26 Debug: Notice (8): Undefined property: View::$CustomDisplayFunctionsHelper in [E:\WebDev\dreamcms\app\views\news\index.ctp, line 11]
2011-08-26 00:12:07 Debug: Notice (8): Undefined property: CustomDisplayFunctionsHelper::$HTML in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 10]
2011-08-26 00:15:54 Debug: Notice (8): Undefined variable: moduleHeading in [E:\WebDev\development\dreamcms\app\views\layouts\add-edit.ctp, line 34]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 52]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 53]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 54]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 55]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 56]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 57]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 58]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 59]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 60]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 61]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 62]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 63]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 64]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 65]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 66]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 67]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 68]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 69]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 70]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 71]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 72]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 73]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 74]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 75]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 76]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 77]
2011-08-26 00:23:49 Debug: Notice (8): Undefined variable: url in [E:\WebDev\development\dreamcms\app\views\helpers\custom_display_functions.php, line 78]
2011-08-26 00:26:38 Debug: Notice (8): Undefined variable: title_for_layout in [E:\WebDev\development\dreamcms\app\views\news\index.ctp, line 11]
2011-08-26 00:58:50 Debug: Notice (8): Undefined variable: news in [E:\WebDev\development\dreamcms\app\views\news\edit.ctp, line 14]
2011-08-26 01:11:58 Debug: Notice (8): Undefined variable: news in [E:\WebDev\development\dreamcms\app\views\news\edit.ctp, line 19]
2011-08-26 01:57:48 Debug: Notice (8): Undefined property: View::$HTML in [E:\WebDev\development\dreamcms\app\views\news\edit.ctp, line 57]
2011-08-26 06:44:16 Debug: Notice (8): A non well formed numeric value encountered in [E:\WebDev\development\dreamcms\app\views\helpers\format_epoch_to_date.php, line 6]
2011-08-26 06:45:49 Debug: Notice (8): A non well formed numeric value encountered in [E:\WebDev\development\dreamcms\app\views\helpers\format_epoch_to_date.php, line 6]
2011-08-29 03:33:39 Debug: Notice (8): Undefined variable: news in [E:\WebDev\development\dreamcms\app\views\users\index.ctp, line 49]
2011-08-29 03:34:06 Debug: Notice (8): Undefined variable: user in [E:\WebDev\development\dreamcms\app\views\users\index.ctp, line 57]
2011-08-29 03:34:06 Debug: Notice (8): Undefined variable: user in [E:\WebDev\development\dreamcms\app\views\users\index.ctp, line 60]
2011-08-29 03:34:06 Debug: Notice (8): Undefined variable: user in [E:\WebDev\development\dreamcms\app\views\users\index.ctp, line 63]
2011-08-29 03:34:06 Debug: Notice (8): Undefined variable: user in [E:\WebDev\development\dreamcms\app\views\users\index.ctp, line 66]
2011-08-29 03:34:06 Debug: Notice (8): Undefined variable: user in [E:\WebDev\development\dreamcms\app\views\users\index.ctp, line 69]
2011-08-29 03:34:06 Debug: Notice (8): Undefined index: id in [E:\WebDev\development\dreamcms\app\views\users\index.ctp, line 75]
